origin,destination,airline,date,price,days_until_departure
BGO,BCN,VY,2025-05-18,687,-1
BIO,ACE,VY,2025-05-18,142,-1
BIO,AGP,VY,2025-05-18,931,-1
BIO,ALC,VY,2025-05-18,234,-1
BIO,AMS,VY,2025-05-18,167,-1
BIO,BCN,VY,2025-05-18,939,-1
BIO,FUE,VY,2025-05-18,149,-1
BIO,IBZ,VY,2025-05-18,404,-1
BIO,LCG,VY,2025-05-18,191,-1
BIO,LHR,VY,2025-05-18,1170,-1
BIO,LPA,VY,2025-05-18,1012,-1
BIO,MXP,VY,2025-05-18,260,-1
BIO,ORY,VY,2025-05-18,922,-1
BIO,PMI,VY,2025-05-18,225,-1
BIO,SVQ,VY,2025-05-18,109,-1
BIO,TFN,VY,2025-05-18,803,-1
BIO,TXL,VY,2025-05-18,981,-1
BJL,BCN,VY,2025-05-18,657,-1
BLQ,BCN,VY,2025-05-18,205,-1
BLQ,ORY,VY,2025-05-18,350,-1
BOD,BCN,VY,2025-05-18,622,-1
BOD,PMI,VY,2025-05-18,1174,-1
BRI,BCN,VY,2025-05-18,500,-1
BRI,FLR,VY,2025-05-18,634,-1
BRU,AGP,VY,2025-05-18,692,-1
BRU,ALC,VY,2025-05-18,1168,-1
BRU,BCN,VY,2025-05-18,1181,-1
BRU,FCO,VY,2025-05-18,229,-1
BRU,IBZ,VY,2025-05-18,526,-1
BRU,LIS,VY,2025-05-18,1120,-1
BRU,OPO,VY,2025-05-18,164,-1
BRU,PMI,VY,2025-05-18,952,-1
BRU,SCQ,VY,2025-05-18,560,-1
BRU,VCE,VY,2025-05-18,741,-1
BRU,VLC,VY,2025-05-18,958,-1
CAG,FLR,VY,2025-05-18,915,-1
CDG,BCN,VY,2025-05-18,473,-1
CDG,MAD,VY,2025-05-18,506,-1
CDG,OVD,VY,2025-05-18,315,-1
CDG,SCQ,VY,2025-05-18,628,-1
CMN,BCN,VY,2025-05-18,729,-1
CPH,AGP,VY,2025-05-18,162,-1
CPH,ALC,VY,2025-05-18,600,-1
CPH,BCN,VY,2025-05-18,1057,-1
CPH,FLR,VY,2025-05-18,258,-1
CTA,BCN,VY,2025-05-18,873,-1
CTA,FCO,VY,2025-05-18,810,-1
CTA,FLR,VY,2025-05-18,327,-1
CWL,AGP,VY,2025-05-18,685,-1
CWL,ALC,VY,2025-05-18,786,-1
CWL,BCN,VY,2025-05-18,764,-1
DBV,BCN,VY,2025-05-18,373,-1
DKR,BCN,VY,2025-05-18,582,-1
DME,AGP,VY,2025-05-18,1002,-1
DME,ALC,VY,2025-05-18,635,-1
DME,BCN,VY,2025-05-18,1181,-1
DME,PMI,VY,2025-05-18,789,-1
DRS,BCN,VY,2025-05-18,487,-1
DTM,BCN,VY,2025-05-18,938,-1
DUS,BCN,VY,2025-05-18,899,-1
EAS,BCN,VY,2025-05-18,443,-1
EDI,BCN,VY,2025-05-18,145,-1
FCO,AGP,VY,2025-05-18,928,-1
FCO,ALC,VY,2025-05-18,261,-1
FCO,BCN,VY,2025-05-18,1133,-1
FCO,BRU,VY,2025-05-18,774,-1
FCO,CTA,VY,2025-05-18,876,-1
FCO,NTE,VY,2025-05-18,792,-1
FCO,ORY,VY,2025-05-18,665,-1
FCO,PRG,VY,2025-05-18,1122,-1
FCO,VLC,VY,2025-05-18,373,-1
FEZ,BCN,VY,2025-05-18,322,-1
FLR,BCN,VY,2025-05-18,292,-1
FLR,BRI,VY,2025-05-18,992,-1
FLR,CAG,VY,2025-05-18,510,-1
FLR,CPH,VY,2025-05-18,1161,-1
FLR,CTA,VY,2025-05-18,454,-1
FLR,LGW,VY,2025-05-18,183,-1
FLR,MAD,VY,2025-05-18,154,-1
FLR,ORY,VY,2025-05-18,1033,-1
FLR,PMO,VY,2025-05-18,140,-1
FLR,TXL,VY,2025-05-18,469,-1
FRA,BCN,VY,2025-05-18,607,-1
FUE,BCN,VY,2025-05-18,906,-1
FUE,BIO,VY,2025-05-18,634,-1
GOA,BCN,VY,2025-05-18,844,-1
GOT,BCN,VY,2025-05-18,354,-1
GRX,BCN,VY,2025-05-18,738,-1
GRX,PMI,VY,2025-05-18,701,-1
HAJ,AGP,VY,2025-05-18,1140,-1
HAJ,BCN,VY,2025-05-18,549,-1
HAM,AGP,VY,2025-05-18,515,-1
HAM,BCN,VY,2025-05-18,219,-1
HEL,BCN,VY,2025-05-18,1044,-1
IBZ,ALC,VY,2025-05-18,477,-1
IBZ,AMS,VY,2025-05-18,561,-1
IBZ,BCN,VY,2025-05-18,369,-1
IBZ,BIO,VY,2025-05-18,866,-1
IBZ,BRU,VY,2025-05-18,670,-1
IBZ,MAD,VY,2025-05-18,1111,-1
IBZ,ORY,VY,2025-05-18,1089,-1
IBZ,VLC,VY,2025-05-18,465,-1
IEV,BCN,VY,2025-05-18,680,-1
LCG,BCN,VY,2025-05-18,838,-1
LCG,BIO,VY,2025-05-18,521,-1
LCG,LHR,VY,2025-05-18,546,-1
LCG,SVQ,VY,2025-05-18,162,-1
LED,BCN,VY,2025-05-18,601,-1
LEI,BCN,VY,2025-05-18,475,-1
LEJ,BCN,VY,2025-05-18,563,-1
LGW,BCN,VY,2025-05-18,765,-1
LGW,FLR,VY,2025-05-18,848,-1
LHR,BIO,VY,2025-05-18,668,-1
LHR,LCG,VY,2025-05-18,111,-1
LIL,BCN,VY,2025-05-18,507,-1
LIS,BCN,VY,2025-05-18,478,-1
LIS,BRU,VY,2025-05-18,1044,-1
LIS,ORY,VY,2025-05-18,1038,-1
LPA,AGP,VY,2025-05-18,761,-1
LPA,BCN,VY,2025-05-18,441,-1
LPA,BIO,VY,2025-05-18,957,-1
LPA,ORY,VY,2025-05-18,1077,-1
LPA,SVQ,VY,2025-05-18,307,-1
LUX,BCN,VY,2025-05-18,876,-1
LYS,AGP,VY,2025-05-18,481,-1
LYS,BCN,VY,2025-05-18,1108,-1
LYS,PMI,VY,2025-05-18,912,-1
LYS,SVQ,VY,2025-05-18,962,-1
MAD,BCN,VY,2025-05-18,551,-1
MAD,CDG,VY,2025-05-18,184,-1
MAD,FLR,VY,2025-05-18,177,-1
MAD,IBZ,VY,2025-05-18,920,-1
MAH,BCN,VY,2025-05-18,560,-1
MLA,BCN,VY,2025-05-18,952,-1
MRS,BCN,VY,2025-05-18,565,-1
MRS,PMI,VY,2025-05-18,531,-1
MUC,AGP,VY,2025-05-18,225,-1
MUC,BCN,VY,2025-05-18,929,-1
MXP,BCN,VY,2025-05-18,1180,-1
MXP,BIO,VY,2025-05-18,594,-1
NAP,BCN,VY,2025-05-18,755,-1
NCE,BCN,VY,2025-05-18,669,-1
NDR,BCN,VY,2025-05-18,595,-1
NTE,AGP,VY,2025-05-18,1005,-1
NTE,BCN,VY,2025-05-18,977,-1
NTE,FCO,VY,2025-05-18,796,-1
NTE,SVQ,VY,2025-05-18,160,-1
NUE,BCN,VY,2025-05-18,1143,-1
OPO,BCN,VY,2025-05-18,125,-1
OPO,BRU,VY,2025-05-18,605,-1
OPO,ORY,VY,2025-05-18,1032,-1
ORN,ALC,VY,2025-05-18,892,-1
ORN,BCN,VY,2025-05-18,734,-1
ORY,AGP,VY,2025-05-18,131,-1
ORY,ALC,VY,2025-05-18,759,-1
ORY,BCN,VY,2025-05-18,772,-1
ORY,BIO,VY,2025-05-18,243,-1
ORY,BLQ,VY,2025-05-18,178,-1
ORY,FCO,VY,2025-05-18,889,-1
ORY,FLR,VY,2025-05-18,288,-1
ORY,IBZ,VY,2025-05-18,956,-1
ORY,LIS,VY,2025-05-18,1179,-1
ORY,LPA,VY,2025-05-18,1042,-1
ORY,OPO,VY,2025-05-18,1187,-1
ORY,PMI,VY,2025-05-18,282,-1
ORY,RBA,VY,2025-05-18,530,-1
ORY,SVQ,VY,2025-05-18,1175,-1
ORY,VLC,VY,2025-05-18,243,-1
OSL,BCN,VY,2025-05-18,611,-1
OTP,BCN,VY,2025-05-18,605,-1
OVD,AGP,VY,2025-05-18,679,-1
OVD,BCN,VY,2025-05-18,659,-1
OVD,CDG,VY,2025-05-18,103,-1
OVD,SVQ,VY,2025-05-18,926,-1
PMI,AGP,VY,2025-05-18,314,-1
PMI,ALC,VY,2025-05-18,630,-1
PMI,AMS,VY,2025-05-18,1025,-1
PMI,BCN,VY,2025-05-18,529,-1
PMI,BIO,VY,2025-05-18,800,-1
PMI,BOD,VY,2025-05-18,446,-1
PMI,BRU,VY,2025-05-18,1046,-1
PMI,DME,VY,2025-05-18,1009,-1
PMI,GRX,VY,2025-05-18,398,-1
PMI,LYS,VY,2025-05-18,683,-1
PMI,MRS,VY,2025-05-18,1076,-1
PMI,ORY,VY,2025-05-18,228,-1
PMI,SVQ,VY,2025-05-18,469,-1
PMI,TLS,VY,2025-05-18,459,-1
PMO,BCN,VY,2025-05-18,135,-1
PMO,FLR,VY,2025-05-18,163,-1
PRG,BCN,VY,2025-05-18,1167,-1
PRG,FCO,VY,2025-05-18,615,-1
PSA,BCN,VY,2025-05-18,327,-1
RAK,BCN,VY,2025-05-18,964,-1
RBA,ORY,VY,2025-05-18,455,-1
RNS,BCN,VY,2025-05-18,326,-1
SCQ,AGP,VY,2025-05-18,210,-1
SCQ,BCN,VY,2025-05-18,526,-1
SCQ,BRU,VY,2025-05-18,139,-1
SCQ,CDG,VY,2025-05-18,671,-1
SDR,BCN,VY,2025-05-18,564,-1
STR,BCN,VY,2025-05-18,1039,-1
SVG,BCN,VY,2025-05-18,1006,-1
SVQ,AMS,VY,2025-05-18,1037,-1
SVQ,BCN,VY,2025-05-18,356,-1
SVQ,BIO,VY,2025-05-18,464,-1
SVQ,LCG,VY,2025-05-18,408,-1
SVQ,LPA,VY,2025-05-18,846,-1
SVQ,LYS,VY,2025-05-18,496,-1
SVQ,NTE,VY,2025-05-18,981,-1
SVQ,ORY,VY,2025-05-18,1167,-1
SVQ,OVD,VY,2025-05-18,173,-1
SVQ,PMI,VY,2025-05-18,252,-1
SVQ,TFN,VY,2025-05-18,481,-1
TFN,AGP,VY,2025-05-18,307,-1
TFN,BCN,VY,2025-05-18,442,-1
TFN,BIO,VY,2025-05-18,110,-1
TFN,SVQ,VY,2025-05-18,856,-1
TFS,BCN,VY,2025-05-18,805,-1
TLS,AGP,VY,2025-05-18,110,-1
TLS,BCN,VY,2025-05-18,898,-1
TLS,PMI,VY,2025-05-18,957,-1
TLV,BCN,VY,2025-05-18,1193,-1
TNG,BCN,VY,2025-05-18,584,-1
TRN,BCN,VY,2025-05-18,494,-1
TXL,BCN,VY,2025-05-18,201,-1
TXL,BIO,VY,2025-05-18,445,-1
TXL,FLR,VY,2025-05-18,858,-1
VCE,BCN,VY,2025-05-18,577,-1
VCE,BRU,VY,2025-05-18,549,-1
VGO,BCN,VY,2025-05-18,625,-1
VIE,BCN,VY,2025-05-18,353,-1
VLC,AMS,VY,2025-05-18,234,-1
VLC,BRU,VY,2025-05-18,441,-1
VLC,FCO,VY,2025-05-18,676,-1
VLC,IBZ,VY,2025-05-18,153,-1
VLC,ORY,VY,2025-05-18,904,-1
VLL,BCN,VY,2025-05-18,1164,-1
WAW,BCN,VY,2025-05-18,948,-1
XRY,BCN,VY,2025-05-18,825,-1
ZAG,BCN,VY,2025-05-18,148,-1
ZRH,BCN,VY,2025-05-18,606,-1
AGP,MLN,W2,2025-05-18,815,-1
ALC,KEF,W2,2025-05-18,1007,-1
ARN,BGW,W2,2025-05-18,129,-1
ARN,EBL,W2,2025-05-18,745,-1
ARN,EVG,W2,2025-05-18,952,-1
ARN,HFS,W2,2025-05-18,863,-1
ARN,ISU,W2,2025-05-18,907,-1
ARN,KID,W2,2025-05-18,207,-1
ARN,MXX,W2,2025-05-18,508,-1
BGW,ARN,W2,2025-05-18,500,-1
BRE,FMO,W2,2025-05-18,1133,-1
BRE,ZRH,W2,2025-05-18,177,-1
CDG,KEF,W2,2025-05-18,320,-1
CPH,KEF,W2,2025-05-18,980,-1
EBL,ARN,W2,2025-05-18,126,-1
EBL,GOT,W2,2025-05-18,348,-1
EVG,ARN,W2,2025-05-18,921,-1
EVG,MXX,W2,2025-05-18,374,-1
FMO,BRE,W2,2025-05-18,563,-1
FMO,STR,W2,2025-05-18,822,-1
FMO,ZRH,W2,2025-05-18,1163,-1
GOT,EBL,W2,2025-05-18,674,-1
HEL,POR,W2,2025-05-18,750,-1
HER,RIX,W2,2025-05-18,151,-1
HER,TLL,W2,2025-05-18,767,-1
HER,VNO,W2,2025-05-18,116,-1
HFS,ARN,W2,2025-05-18,745,-1
HFS,TYF,W2,2025-05-18,869,-1
ISU,ARN,W2,2025-05-18,1081,-1
KEF,ALC,W2,2025-05-18,1164,-1
KEF,CDG,W2,2025-05-18,177,-1
KEF,CPH,W2,2025-05-18,700,-1
KEF,LGW,W2,2025-05-18,803,-1
KEF,SXF,W2,2025-05-18,331,-1
KID,ARN,W2,2025-05-18,859,-1
LGW,KEF,W2,2025-05-18,1122,-1
LLA,PJA,W2,2025-05-18,1097,-1
MHG,TXL,W2,2025-05-18,1135,-1
MLN,AGP,W2,2025-05-18,1075,-1
MXX,ARN,W2,2025-05-18,969,-1
MXX,EVG,W2,2025-05-18,986,-1
PJA,LLA,W2,2025-05-18,942,-1
PJA,TLL,W2,2025-05-18,162,-1
POR,HEL,W2,2025-05-18,1014,-1
RIX,HER,W2,2025-05-18,285,-1
RIX,TFS,W2,2025-05-18,1154,-1
STR,FMO,W2,2025-05-18,888,-1
SXF,KEF,W2,2025-05-18,216,-1
TFS,RIX,W2,2025-05-18,658,-1
TLL,HER,W2,2025-05-18,980,-1
TLL,PJA,W2,2025-05-18,858,-1
TLL,TYF,W2,2025-05-18,956,-1
TLL,URE,W2,2025-05-18,1138,-1
TLV,VIN,W2,2025-05-18,626,-1
TXL,MHG,W2,2025-05-18,710,-1
TYF,HFS,W2,2025-05-18,192,-1
TYF,TLL,W2,2025-05-18,1186,-1
URE,TLL,W2,2025-05-18,636,-1
VIN,TLV,W2,2025-05-18,764,-1
VNO,HER,W2,2025-05-18,1189,-1
ZRH,BRE,W2,2025-05-18,954,-1
ZRH,FMO,W2,2025-05-18,558,-1
ABB,ABV,W3,2025-05-18,480,-1
ABB,LOS,W3,2025-05-18,287,-1
ABJ,LOS,W3,2025-05-18,1165,-1
ABV,ABB,W3,2025-05-18,439,-1
ABV,ACC,W3,2025-05-18,742,-1
ABV,BNI,W3,2025-05-18,231,-1
ABV,CBQ,W3,2025-05-18,114,-1
ABV,ENU,W3,2025-05-18,627,-1
ABV,GMO,W3,2025-05-18,1193,-1
ABV,IBA,W3,2025-05-18,108,-1
ABV,ILR,W3,2025-05-18,1030,-1
ABV,KAN,W3,2025-05-18,1061,-1
ABV,LOS,W3,2025-05-18,1094,-1
ABV,PHC,W3,2025-05-18,1076,-1
ABV,QOW,W3,2025-05-18,931,-1
ABV,QRW,W3,2025-05-18,320,-1
ABV,SKO,W3,2025-05-18,865,-1
ABV,YOL,W3,2025-05-18,1170,-1
ACC,ABV,W3,2025-05-18,850,-1
ACC,DKR,W3,2025-05-18,679,-1
ACC,LOS,W3,2025-05-18,316,-1
ACC,ROB,W3,2025-05-18,420,-1
BJL,FNA,W3,2025-05-18,156,-1
BNI,ABV,W3,2025-05-18,337,-1
BNI,LOS,W3,2025-05-18,1178,-1
CBQ,ABV,W3,2025-05-18,103,-1
CBQ,LOS,W3,2025-05-18,425,-1
COO,DKR,W3,2025-05-18,206,-1
COO,DLA,W3,2025-05-18,164,-1
COO,LOS,W3,2025-05-18,1106,-1
DKR,ACC,W3,2025-05-18,686,-1
DKR,COO,W3,2025-05-18,815,-1
DLA,COO,W3,2025-05-18,1097,-1
ENU,ABV,W3,2025-05-18,910,-1
ENU,LOS,W3,2025-05-18,344,-1
FNA,BJL,W3,2025-05-18,781,-1
FNA,LOS,W3,2025-05-18,212,-1
GMO,ABV,W3,2025-05-18,882,-1
IBA,ABV,W3,2025-05-18,434,-1
ILR,ABV,W3,2025-05-18,930,-1
JFK,LOS,W3,2025-05-18,124,-1
JNB,LOS,W3,2025-05-18,136,-1
JOS,LOS,W3,2025-05-18,1074,-1
KAD,LOS,W3,2025-05-18,965,-1
KAN,ABV,W3,2025-05-18,299,-1
KAN,LOS,W3,2025-05-18,212,-1
LHR,LOS,W3,2025-05-18,932,-1
LOS,ABB,W3,2025-05-18,1156,-1
LOS,ABJ,W3,2025-05-18,558,-1
LOS,ABV,W3,2025-05-18,186,-1
LOS,ACC,W3,2025-05-18,501,-1
LOS,BNI,W3,2025-05-18,634,-1
LOS,CBQ,W3,2025-05-18,805,-1
LOS,COO,W3,2025-05-18,260,-1
LOS,ENU,W3,2025-05-18,746,-1
LOS,FNA,W3,2025-05-18,1018,-1
LOS,JFK,W3,2025-05-18,670,-1
LOS,JNB,W3,2025-05-18,310,-1
LOS,JOS,W3,2025-05-18,384,-1
LOS,KAD,W3,2025-05-18,806,-1
LOS,KAN,W3,2025-05-18,495,-1
LOS,LHR,W3,2025-05-18,1150,-1
LOS,PHC,W3,2025-05-18,352,-1
LOS,QOW,W3,2025-05-18,198,-1
LOS,QRW,W3,2025-05-18,1172,-1
LOS,QUO,W3,2025-05-18,348,-1
PHC,ABV,W3,2025-05-18,837,-1
PHC,LOS,W3,2025-05-18,290,-1
QOW,ABV,W3,2025-05-18,1197,-1
QOW,LOS,W3,2025-05-18,768,-1
QRW,ABV,W3,2025-05-18,786,-1
QRW,LOS,W3,2025-05-18,515,-1
QUO,LOS,W3,2025-05-18,292,-1
ROB,ACC,W3,2025-05-18,420,-1
SKO,ABV,W3,2025-05-18,925,-1
YOL,ABV,W3,2025-05-18,205,-1
ANS,LIM,W4,2025-05-18,235,-1
ATA,LIM,W4,2025-05-18,238,-1
AYP,LIM,W4,2025-05-18,660,-1
CJA,LIM,W4,2025-05-18,1186,-1
HUU,LIM,W4,2025-05-18,992,-1
JAU,LIM,W4,2025-05-18,1051,-1
LIM,ANS,W4,2025-05-18,425,-1
LIM,ATA,W4,2025-05-18,981,-1
LIM,AYP,W4,2025-05-18,843,-1
LIM,CJA,W4,2025-05-18,1008,-1
LIM,HUU,W4,2025-05-18,880,-1
LIM,JAU,W4,2025-05-18,329,-1
LIM,TGI,W4,2025-05-18,466,-1
TGI,LIM,W4,2025-05-18,1146,-1
ALA,IKA,W5,2025-05-18,263,-1
BKK,IKA,W5,2025-05-18,973,-1
CAN,IKA,W5,2025-05-18,415,-1
DEL,IKA,W5,2025-05-18,545,-1
DUS,IKA,W5,2025-05-18,838,-1
DXB,IKA,W5,2025-05-18,619,-1
EBL,IKA,W5,2025-05-18,1139,-1
ESB,IKA,W5,2025-05-18,275,-1
IKA,ALA,W5,2025-05-18,595,-1
IKA,BKK,W5,2025-05-18,412,-1
IKA,CAN,W5,2025-05-18,704,-1
IKA,DEL,W5,2025-05-18,289,-1
IKA,DUS,W5,2025-05-18,766,-1
IKA,DXB,W5,2025-05-18,384,-1
IKA,EBL,W5,2025-05-18,1063,-1
IKA,ESB,W5,2025-05-18,109,-1
IKA,IST,W5,2025-05-18,1089,-1
IKA,KUL,W5,2025-05-18,669,-1
IKA,NJF,W5,2025-05-18,743,-1
IKA,PVG,W5,2025-05-18,619,-1
IST,IKA,W5,2025-05-18,1089,-1
KUL,IKA,W5,2025-05-18,678,-1
NJF,IKA,W5,2025-05-18,267,-1
PVG,IKA,W5,2025-05-18,1017,-1
AES,GDN,W6,2025-05-18,978,-1
AES,VNO,W6,2025-05-18,1124,-1
AGP,BUD,W6,2025-05-18,164,-1
AHO,OTP,W6,2025-05-18,788,-1
ARW,BGY,W6,2025-05-18,1054,-1
BCN,BUD,W6,2025-05-18,266,-1
BCN,CLJ,W6,2025-05-18,242,-1
BCN,GDN,W6,2025-05-18,1083,-1
BCN,KTW,W6,2025-05-18,439,-1
BCN,OTP,W6,2025-05-18,330,-1
BCN,POZ,W6,2025-05-18,817,-1
BCN,SOF,W6,2025-05-18,1026,-1
BCN,TSR,W6,2025-05-18,1188,-1
BCN,VNO,W6,2025-05-18,727,-1
BCN,WAW,W6,2025-05-18,320,-1
BEG,BVA,W6,2025-05-18,257,-1
BEG,CRL,W6,2025-05-18,927,-1
BEG,DTM,W6,2025-05-18,521,-1
BEG,EIN,W6,2025-05-18,939,-1
BEG,FMM,W6,2025-05-18,965,-1
BEG,GSE,W6,2025-05-18,578,-1
BEG,LCA,W6,2025-05-18,839,-1
BEG,LTN,W6,2025-05-18,315,-1
BEG,MLH,W6,2025-05-18,729,-1
BEG,MMX,W6,2025-05-18,651,-1
BEG,NYO,W6,2025-05-18,909,-1
BEG,TRF,W6,2025-05-18,710,-1
BGO,GDN,W6,2025-05-18,987,-1
BGO,KTW,W6,2025-05-18,678,-1
BGO,RIX,W6,2025-05-18,324,-1
BGO,VNO,W6,2025-05-18,732,-1
BGY,ARW,W6,2025-05-18,1166,-1
BGY,CLJ,W6,2025-05-18,607,-1
BGY,CRA,W6,2025-05-18,273,-1
BGY,GDN,W6,2025-05-18,631,-1
BGY,KTW,W6,2025-05-18,240,-1
BGY,OTP,W6,2025-05-18,861,-1
BGY,PRG,W6,2025-05-18,670,-1
BGY,SKP,W6,2025-05-18,987,-1
BGY,SOF,W6,2025-05-18,609,-1
BGY,TSR,W6,2025-05-18,1180,-1
BGY,VNO,W6,2025-05-18,1120,-1
BGY,WAW,W6,2025-05-18,919,-1
BLQ,CLJ,W6,2025-05-18,1042,-1
BLQ,OTP,W6,2025-05-18,654,-1
BLQ,SOF,W6,2025-05-18,697,-1
BLQ,TSR,W6,2025-05-18,773,-1
BOJ,LTN,W6,2025-05-18,667,-1
BRI,BUD,W6,2025-05-18,1045,-1
BRI,OTP,W6,2025-05-18,503,-1
BRI,PRG,W6,2025-05-18,245,-1
BUD,AGP,W6,2025-05-18,826,-1
BUD,BCN,W6,2025-05-18,813,-1
BUD,BRI,W6,2025-05-18,591,-1
BUD,CRL,W6,2025-05-18,531,-1
BUD,CTA,W6,2025-05-18,170,-1
BUD,DTM,W6,2025-05-18,1005,-1
BUD,DWC,W6,2025-05-18,568,-1
BUD,EIN,W6,2025-05-18,1183,-1
BUD,FCO,W6,2025-05-18,1042,-1
BUD,GSE,W6,2025-05-18,248,-1
BUD,GYD,W6,2025-05-18,154,-1
BUD,HHN,W6,2025-05-18,557,-1
BUD,IEV,W6,2025-05-18,642,-1
BUD,LCA,W6,2025-05-18,819,-1
BUD,LTN,W6,2025-05-18,903,-1
BUD,MAD,W6,2025-05-18,322,-1
BUD,MLA,W6,2025-05-18,512,-1
BUD,MMX,W6,2025-05-18,365,-1
BUD,MXP,W6,2025-05-18,905,-1
BUD,NAP,W6,2025-05-18,236,-1
BUD,NYO,W6,2025-05-18,967,-1
BUD,SAW,W6,2025-05-18,320,-1
BUD,SKG,W6,2025-05-18,811,-1
BUD,TLV,W6,2025-05-18,776,-1
BUD,VKO,W6,2025-05-18,903,-1
BUD,WAW,W6,2025-05-18,671,-1
BVA,BEG,W6,2025-05-18,961,-1
BVA,CLJ,W6,2025-05-18,702,-1
BVA,GDN,W6,2025-05-18,792,-1
BVA,KTW,W6,2025-05-18,934,-1
BVA,OTP,W6,2025-05-18,757,-1
BVA,POZ,W6,2025-05-18,710,-1
BVA,SOF,W6,2025-05-18,333,-1
BVA,TGM,W6,2025-05-18,939,-1
BVA,TSR,W6,2025-05-18,879,-1
BVA,VNO,W6,2025-05-18,320,-1
BVA,WAW,W6,2025-05-18,688,-1
BVA,WRO,W6,2025-05-18,1044,-1
CGN,GDN,W6,2025-05-18,746,-1
CGN,KTW,W6,2025-05-18,444,-1
CGN,SKP,W6,2025-05-18,366,-1
CIA,CLJ,W6,2025-05-18,499,-1
CIA,KIV,W6,2025-05-18,1078,-1
CIA,KTW,W6,2025-05-18,383,-1
CIA,OTP,W6,2025-05-18,192,-1
CIA,TSR,W6,2025-05-18,229,-1
CLJ,BCN,W6,2025-05-18,403,-1
CLJ,BGY,W6,2025-05-18,449,-1
CLJ,BLQ,W6,2025-05-18,165,-1
CLJ,BVA,W6,2025-05-18,784,-1
CLJ,CIA,W6,2025-05-18,1159,-1
CLJ,CRL,W6,2025-05-18,456,-1
CLJ,DTM,W6,2025-05-18,380,-1
CLJ,EIN,W6,2025-05-18,257,-1
CLJ,LTN,W6,2025-05-18,1008,-1
CLJ,MAD,W6,2025-05-18,827,-1
CLJ,TLV,W6,2025-05-18,545,-1
CLJ,TSF,W6,2025-05-18,1001,-1
CLJ,VLC,W6,2025-05-18,603,-1
CLJ,ZAZ,W6,2025-05-18,768,-1
CRA,BGY,W6,2025-05-18,176,-1
CRA,LTN,W6,2025-05-18,804,-1
CRL,BEG,W6,2025-05-18,545,-1
CRL,BUD,W6,2025-05-18,353,-1
CRL,CLJ,W6,2025-05-18,889,-1
CRL,LJU,W6,2025-05-18,859,-1
CRL,OTP,W6,2025-05-18,661,-1
CRL,SKP,W6,2025-05-18,905,-1
CRL,SOF,W6,2025-05-18,707,-1
CRL,WAW,W6,2025-05-18,941,-1
CTA,BUD,W6,2025-05-18,512,-1
CTA,OTP,W6,2025-05-18,352,-1
CUF,OTP,W6,2025-05-18,969,-1
DEB,EIN,W6,2025-05-18,1029,-1
DEB,LTN,W6,2025-05-18,1002,-1
DSA,GDN,W6,2025-05-18,710,-1
DSA,KTW,W6,2025-05-18,492,-1
DSA,POZ,W6,2025-05-18,430,-1
DSA,VNO,W6,2025-05-18,1106,-1
DSA,WAW,W6,2025-05-18,405,-1
DSA,WRO,W6,2025-05-18,343,-1
DTM,BEG,W6,2025-05-18,1140,-1
DTM,BUD,W6,2025-05-18,807,-1
DTM,CLJ,W6,2025-05-18,744,-1
DTM,GDN,W6,2025-05-18,433,-1
DTM,KTW,W6,2025-05-18,1050,-1
DTM,OTP,W6,2025-05-18,840,-1
DTM,SKP,W6,2025-05-18,1062,-1
DTM,SOF,W6,2025-05-18,951,-1
DTM,TSR,W6,2025-05-18,994,-1
DTM,VNO,W6,2025-05-18,419,-1
DWC,BUD,W6,2025-05-18,1024,-1
DWC,OTP,W6,2025-05-18,175,-1
DWC,SOF,W6,2025-05-18,157,-1
EIN,BEG,W6,2025-05-18,383,-1
EIN,BUD,W6,2025-05-18,1180,-1
EIN,CLJ,W6,2025-05-18,357,-1
EIN,DEB,W6,2025-05-18,1200,-1
EIN,GDN,W6,2025-05-18,235,-1
EIN,KTW,W6,2025-05-18,100,-1
EIN,OTP,W6,2025-05-18,156,-1
EIN,RIX,W6,2025-05-18,915,-1
EIN,SKP,W6,2025-05-18,805,-1
EIN,SOF,W6,2025-05-18,289,-1
EIN,VNO,W6,2025-05-18,465,-1
EIN,WAW,W6,2025-05-18,498,-1
FCO,BUD,W6,2025-05-18,1064,-1
FCO,GDN,W6,2025-05-18,659,-1
FCO,PRG,W6,2025-05-18,748,-1
FCO,SOF,W6,2025-05-18,248,-1
FCO,VNO,W6,2025-05-18,1158,-1
FCO,WAW,W6,2025-05-18,591,-1
FMM,BEG,W6,2025-05-18,607,-1
FMM,SKP,W6,2025-05-18,443,-1
GDN,AES,W6,2025-05-18,1107,-1
GDN,BCN,W6,2025-05-18,306,-1
GDN,BGO,W6,2025-05-18,317,-1
GDN,BGY,W6,2025-05-18,785,-1
GDN,BVA,W6,2025-05-18,489,-1
GDN,CGN,W6,2025-05-18,1130,-1
GDN,DSA,W6,2025-05-18,595,-1
GDN,DTM,W6,2025-05-18,852,-1
GDN,EIN,W6,2025-05-18,633,-1
GDN,FCO,W6,2025-05-18,606,-1
GDN,GLA,W6,2025-05-18,970,-1
GDN,GSE,W6,2025-05-18,1080,-1
GDN,HAU,W6,2025-05-18,1111,-1
GDN,KRS,W6,2025-05-18,587,-1
GDN,LBC,W6,2025-05-18,1082,-1
GDN,LPL,W6,2025-05-18,197,-1
GDN,LTN,W6,2025-05-18,285,-1
